comments,id,issues,latitude,longitude,parking_duration,parking_time,issue_not_provided,issue_full,issue_damaged,issue_abandoned,issue_other,Status,Notes,View,Survey Date
"Several abandoned and stripped bikes attached to the only ring and post on this side of the street. Other ring and posts were here previously, but have been removed. ",837,"['damaged', 'full', 'damaged']",43.6525045,-79.3904245,minutes,"Thu, 15 Nov 2018 17:56:00 GMT",FALSE,TRUE,TRUE,FALSE,FALSE,,,🌎👀,
Not enough bike parking,838,['other'],43.65964901,-79.34661027,minutes,"Sat, 17 Nov 2018 21:33:47 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
,839,['damaged'],43.6580617,-79.3864974,multiday,"Mon, 19 Nov 2018 20:29:59 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
,841,['full'],43.64583031,-79.40347046,minutes,"Wed, 05 Dec 2018 02:41:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
Too few spots in front of the Reference Library. ,842,['full'],43.67169802,-79.38732352,hours,"Thu, 06 Dec 2018 00:42:31 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
Spaces on Yonge in front of library full. ,843,['full'],43.67172906,-79.38722696,hours,"Thu, 06 Dec 2018 00:47:44 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
,844,['not_provided'],43.6447292,-79.39895948,minutes,"Wed, 14 Aug 2019 23:46:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,845,['not_provided'],47.65830121,-122.3148291,minutes,"Tue, 25 Dec 2018 22:47:43 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
5 abandoned bike frames - have been here for several weeks.,846,['damaged'],43.6368981,-79.3982637,minutes,"Sun, 30 Dec 2018 21:03:46 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
Bike post has been knocked over and is on an angle. ,847,['damaged'],43.70223425,-79.38762241,hours,"Sun, 02 Dec 2018 14:30:00 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
2nd time reporting this spot. Reported it via this app months ago. I'm trying again to hopefully see this app make a difference,848,['damaged'],43.6525919,-79.3907582,minutes,"Sat, 17 Nov 2018 23:42:46 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
Bike post has ring missing,849,['damaged'],43.70473514,-79.40818777,minutes,"Mon, 19 Nov 2018 19:00:00 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,Resolved,BIA has installed new bike parking in this area. No broken ring found,🌎👀,2024-01-06
Bike rings all full except for this broken one missing a ring,850,['damaged'],43.6608966,-79.38546,hours,"Thu, 13 Dec 2018 15:00:02 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
The bike fixture is needs to be relocated because it too close to garden.,851,['other'],43.66023641,-79.3689682,hours,"Wed, 02 Jan 2019 13:12:56 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
"Bike parking is hard to find during the warmer seasons at Richmond and McCaul/Duncan. Could the City of Toronto install more bike rings or, even better, install a bike rack system on the street as was done in Kensington Market?",852,['full'],43.6580617,-79.3864974,hours,"Mon, 17 Sep 2018 13:00:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
,853,['not_provided'],43.64917623,-79.39459209,hours,"Mon, 23 Sep 2019 22:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,854,['not_provided'],43.6486534,-79.37953439,minutes,"Tue, 15 Jan 2019 17:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,855,['not_provided'],43.6580617,-79.3864974,multiday,"Sat, 19 Jan 2019 16:35:04 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,856,['damaged'],50.68079715,7.03125,multiday,"Mon, 28 Jan 2019 19:14:59 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
,857,['not_provided'],43.651921,-79.3681671,hours,"Sat, 16 Feb 2019 19:40:57 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,858,"['damaged', 'full', 'not_provided']",43.65145818,-79.36479905,overnight,"Wed, 20 Feb 2019 00:45:44 GMT",TRUE,TRUE,TRUE,FALSE,FALSE,,,🌎👀,
,859,['not_provided'],53.54612101,-113.4975439,overnight,"Sun, 24 Feb 2019 00:17:57 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
Test. Please remove.,860,['full'],53.53020648,-113.4589201,overnight,"Sun, 24 Feb 2019 00:19:18 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,Invalid,Appears to be a test entry,🌎👀,
Please delete this.,861,['damaged'],53.54850097,-113.4556214,overnight,"Sun, 24 Feb 2019 00:20:21 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,Invalid,Appears to be a test entry,🌎👀,
insufficient parking available at this site.,862,['not_provided'],43.65588576,-79.40351541,hours,"Fri, 01 Mar 2019 21:59:35 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,863,"['not_provided', 'damaged']",43.6444268,-79.3684763,hours,"Sat, 02 Mar 2019 18:28:00 GMT",TRUE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
,864,['damaged'],43.65349745,-79.38405982,minutes,"Sun, 03 Mar 2019 20:17:42 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
hello ctechto,865,['not_provided'],43.6580617,-79.3864974,minutes,"Sun, 03 Mar 2019 21:33:48 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,Invalid,Appears to be a test entry,🌎👀,
hello techto,866,['not_provided'],43.6580617,-79.3864974,minutes,"Sun, 03 Mar 2019 21:46:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,Invalid,Appears to be a test entry,🌎👀,
hello ,867,['not_provided'],43.6580617,-79.3864974,hours,"Sun, 03 Mar 2019 21:53:26 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,Invalid,Appears to be a test entry,🌎👀,
Hello techTo :),868,['not_provided'],43.65930361,-79.38769903,overnight,"Tue, 05 Mar 2019 00:52:15 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,Invalid,Appears to be a test entry,🌎👀,
Bike left abandoned ,869,['damaged'],43.66493785,-79.32277453,minutes,"Sat, 12 Jan 2019 18:01:50 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
Mound of snow blocking bike share station.,870,['other'],43.66273125,-79.38012965,minutes,"Tue, 05 Mar 2019 19:06:16 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
,871,['damaged'],43.6620209,-79.3802177,minutes,"Tue, 05 Mar 2019 19:03:36 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
appartment ,872,['not_provided'],43.64886848,-79.40598817,overnight,"Mon, 25 Feb 2019 19:40:06 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,873,['damaged'],43.66767156,-79.37212129,hours,"Mon, 04 Mar 2019 19:13:16 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
,874,['damaged'],43.6620301,-79.3796015,minutes,"Tue, 05 Mar 2019 19:02:51 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
No parking available at post office ,875,['not_provided'],43.64966263,-79.43334916,minutes,"Sat, 09 Mar 2019 16:31:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
wq,876,['not_provided'],43.6580617,-79.3864974,multiday,"Tue, 12 Mar 2019 08:12:08 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,Invalid,Appears to be a test entry,🌎👀,
,877,['full'],43.6494629,-79.38906472,overnight,"Tue, 12 Mar 2019 22:37:25 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
,878,['full'],43.65316032,-79.39766288,hours,"Wed, 13 Mar 2019 00:07:13 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
,879,['not_provided'],43.64938314,-79.37604751,minutes,"Wed, 13 Mar 2019 00:12:46 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,880,['other'],43.64946052,-79.3890122,hours,"Wed, 13 Mar 2019 00:44:10 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
"No parking in front of the stores and restaurants east of Woodbine on the south side of Queen in the Beaches. I go there all the time, I have to lock my bike to some gas pipes.",881,['not_provided'],43.66874129,-79.30495825,hours,"Mon, 08 Apr 2019 22:15:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,882,['other'],44.25822462,-76.53682819,minutes,"Mon, 25 Mar 2019 01:07:43 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
,883,"['not_provided', 'full']",43.6433933,-79.38231497,minutes,"Wed, 03 Apr 2019 00:08:44 GMT",TRUE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
,884,['other'],43.59679435,-79.52509597,multiday,"Mon, 08 Apr 2019 07:17:43 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
,886,['not_provided'],43.65336593,-79.42666683,hours,"Wed, 10 Apr 2019 23:50:02 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,887,['not_provided'],43.66542606,-79.40791928,multiday,"Fri, 12 Apr 2019 15:53:38 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,888,['not_provided'],43.66462546,-79.42752379,hours,"Sun, 14 Apr 2019 03:46:41 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
In front of CSI Spadina,889,['full'],43.64998478,-79.39703312,hours,"Thu, 04 Apr 2019 21:30:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
Abandoned bikes need picked up,890,['damaged'],43.64969168,-79.43333353,minutes,"Sat, 09 Mar 2019 17:29:39 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
,891,['not_provided'],43.70256197,-79.39743292,hours,"Sat, 13 Apr 2019 18:53:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,892,['damaged'],43.66770246,-79.37200327,multiday,"Wed, 13 Mar 2019 12:40:52 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
,893,"['damaged', 'full']",43.6608392,-79.3854295,hours,"Wed, 20 Mar 2019 14:39:11 GMT",FALSE,TRUE,TRUE,FALSE,FALSE,,,🌎👀,
There is only bike parking on the street but they are full of people and you are in their way. This little corner would be perfect for a bunch of lollipops! That way we could park without worrying about jamming up the sidewalks. ,894,['other'],43.6782453,-79.3496363,minutes,"Sun, 24 Mar 2019 19:24:15 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
This abandoned bike has been here for a long time. 1328 Queen E,895,['damaged'],43.66401171,-79.32715605,hours,"Wed, 27 Mar 2019 14:55:36 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
,896,['full'],43.6499941,-79.3970233,hours,"Tue, 02 Apr 2019 17:04:57 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
Lots of cyclists but literally no parking,897,['not_provided'],43.6184838,-79.4993297,minutes,"Sat, 06 Apr 2019 17:55:59 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
No bike parking on this corner. Events held at the Design Exchange frequently. ,898,['not_provided'],43.64781496,-79.38001182,hours,"Sun, 14 Apr 2019 03:53:58 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,899,['not_provided'],43.6549681,-79.3694027,multiday,"Sun, 14 Apr 2019 13:20:40 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
"I spoke with the owners of the convenience store at 1093 Woodbine Avenue after arriving by bike. They don't have any ring and post parking but would like some.Thanks,",900,['not_provided'],43.68918709,-79.31417968,minutes,"Sat, 13 Apr 2019 18:45:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
 This is where the Rogers Road Bike lane ends and there are a lot of businesses here. I did not see a single bike ring from Scott to Keele on this stretch of Rogers Rd,901,['not_provided'],43.68235979,-79.46951954,minutes,"Sun, 14 Apr 2019 15:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
There are multiple residential buildings here with no bike parking. More will be built with no options to park.,902,['not_provided'],43.67254388,-79.38863244,overnight,"Sun, 14 Apr 2019 21:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,903,['full'],43.66800524,-79.4284812,multiday,"Wed, 17 Apr 2019 03:23:10 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
"I went to the restaurant Messini's Authentic Gyros. It's a wide frontage with no bike parking. All the nearby parking was taken, suggesting a shortage on that ****. The address is 445 Danforth Ave. Thank you.",904,['not_provided'],43.67772744,-79.35051288,hours,"Wed, 24 Apr 2019 22:11:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,905,"['not_provided', 'full', 'damaged', 'damaged', 'other']",43.563491,-79.6236498,minutes,"Tue, 07 May 2019 01:06:04 GMT",TRUE,TRUE,TRUE,FALSE,TRUE,,Issue selected more than once,🌎👀,
No nearby bike parking,906,['not_provided'],43.64577317,-79.51792296,hours,"Tue, 07 May 2019 19:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,907,['not_provided'],43.7075975,-79.3901237,minutes,"Wed, 08 May 2019 01:06:09 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,908,['damaged'],53.54123805,-113.4946176,multiday,"Wed, 08 May 2019 17:48:05 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
,909,['other'],43.6580617,-79.3864974,minutes,"Fri, 10 May 2019 13:07:33 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
within green p parking not ,912,['full'],43.6417727,-79.4236115,hours,"Tue, 23 Apr 2019 20:51:13 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
,913,['damaged'],43.66031836,-79.36218076,overnight,"Sun, 05 May 2019 01:22:55 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
,914,['damaged'],43.6568229,-79.4055151,minutes,"Wed, 08 May 2019 20:18:32 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
"On east side of Yonge, in front of Goidlife fitness ",915,['damaged'],43.65100916,-79.37897876,minutes,"Wed, 15 Aug 2018 21:59:07 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
Abandoned and stripped bike,916,['damaged'],43.66124006,-79.38150225,minutes,"Fri, 19 Apr 2019 19:14:28 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
This bike has been locked there for more than a year. I move in July 2017 to this condo and I always park my bike in the other slot of that rack. This bike in the photo has never been moved since. It's rotting and full of rust. ,917,['damaged'],43.6404176,-79.3923155,overnight,"Sat, 01 Jul 2017 14:41:00 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
Several old bikes have been on these rings for years. Corner of Elm and St. Patrick,918,['damaged'],43.65590945,-79.39080007,hours,"Mon, 08 Oct 2018 22:21:16 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
This bike's been there a while. ,919,['damaged'],43.65674012,-79.40595327,minutes,"Thu, 10 Jan 2019 13:00:00 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
"Busy intersection, no bike parking? ****",920,"['not_provided', 'full']",43.6561729,-79.3800613,hours,"Fri, 07 Sep 2018 22:50:40 GMT",TRUE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
,921,['full'],43.67809814,-79.44208674,hours,"Wed, 25 Sep 2019 19:00:06 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
,922,['full'],43.6580617,-79.3864974,hours,"Thu, 13 Feb 2020 22:01:40 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
"This area has so few spaces. Some are taken up with these broken bikes, but plenty more are needed. Could the city get rid of the broken bikes and add in more parking? ",923,['not_provided'],43.6440275,-79.3884635,hours,"Fri, 19 Oct 2018 19:02:15 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
wheel benders on queen st.,924,['other'],43.6528718,-79.3766085,hours,"Wed, 29 Aug 2018 20:19:38 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
All the ring and post parking stations across from Frost North Building are loose and need to be replaced.,926,['damaged'],43.66188049,-79.38941564,hours,"Fri, 31 Jul 2020 20:31:39 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
,928,['other'],53.54227414,-113.4480496,hours,"Sat, 11 May 2019 22:35:50 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
,932,['not_provided'],43.6580617,-79.3864974,hours,"Mon, 03 May 2021 23:00:57 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
This is a work space and many people need to park here. More bike rings please! ,933,['full'],43.66929282,-79.43414757,hours,"Mon, 06 Jul 2020 17:00:19 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,Invalid,Duplicate of #564,🌎👀,
"abandoned bike, please remove",934,['damaged'],43.65305546,-79.3579118,hours,"Sat, 28 Nov 2020 20:26:25 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
Parking here. ,935,['other'],53.5515126,-113.4738262,minutes,"Sun, 12 May 2019 22:28:24 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
Trying to park at the 7-11 in Sherwood Park. There's a bin obstructing the parking. ,936,['full'],53.5127757,-113.2750965,hours,"Sun, 12 May 2019 00:09:25 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
Bike parking here.,937,['other'],53.5495758,-113.4649269,hours,"Sun, 12 May 2019 22:20:29 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
Parking is good here. ,938,['other'],53.5415728,-113.4694711,minutes,"Sun, 12 May 2019 21:58:14 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
Parking looks good!,939,['other'],53.5421696,-113.4714864,minutes,"Sat, 11 May 2019 23:44:46 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
Good parking here. ,940,['other'],53.5435381,-113.4681744,minutes,"Sun, 12 May 2019 22:06:06 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
IN front of 471 Queen E,941,['damaged'],43.65673693,-79.35945212,hours,"Wed, 29 May 2019 21:40:44 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
Bad parking outside law courts. ,942,['not_provided'],53.5457955,-113.4870965,hours,"Wed, 29 May 2019 21:24:47 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
Near Canadian tire door,943,['damaged'],43.65566827,-79.38345352,minutes,"Tue, 28 May 2019 17:46:04 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
No parking along the north side of Gerrard near all these shops and restaurants ,944,['not_provided'],43.66901679,-79.33672633,hours,"Fri, 12 Jul 2019 17:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,Unresolved,"There are some Riggin posts nearby, but not on the northwest corner where there is a large coffee shop, so this is still un result. Various supposed to be a ring and post here, but the ring is missing.",🌎👀,2024-03-23
Two abandoned bikes locked to each other right next to subway entrance - post and ring,945,['damaged'],43.66121079,-79.38358423,hours,"Wed, 12 Sep 2018 21:08:43 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
This bike is in front of ashbridge estate on Queen,946,['damaged'],43.66493557,-79.32299949,minutes,"Sat, 23 Mar 2019 16:44:41 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
A lot of abandoned bikes along this stretch ,947,"['damaged', 'full']",43.66551714,-79.40932089,minutes,"Tue, 28 Aug 2018 16:51:13 GMT",FALSE,TRUE,TRUE,FALSE,FALSE,,,🌎👀,
There has been an abandoned bike locked on a ring at King St E and Parliament for months now.  It as a milk crate attached to it which has now become a garbage can.  Should be very easy to find to remove.,948,['damaged'],43.65260828,-79.36353413,multiday,"Wed, 01 May 2019 15:37:15 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
No bike parking here to park my bike while I am visiting a studio,949,['not_provided'],43.6700735,-79.43115398,minutes,"Wed, 22 Aug 2018 22:59:54 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,950,['full'],43.6778131,-79.4420131,hours,"Wed, 25 Sep 2019 17:24:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
,951,['not_provided'],44.345231,-78.7399962,hours,"Wed, 19 Feb 2020 19:51:24 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,952,['full'],43.6597538,-79.38525286,minutes,"Thu, 26 Mar 2020 09:14:55 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
,953,['full'],53.5424788,-113.2827474,overnight,"Mon, 13 May 2019 03:31:57 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
,954,['full'],53.5424424,-113.2827537,overnight,"Mon, 13 May 2019 03:32:46 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
Bike parking rings here. ,955,['other'],53.5422084,-113.4901951,minutes,"Mon, 13 May 2019 18:44:46 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
A couple spots here. ,956,['other'],53.5429649,-113.4958721,overnight,"Mon, 13 May 2019 18:57:10 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
6 good rings here. ,957,['other'],53.5445639,-113.4883455,multiday,"Mon, 13 May 2019 19:09:41 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
Sherbourne and king east,958,['full'],43.6516765,-79.3683203,hours,"Thu, 06 Dec 2018 16:46:54 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
,959,['not_provided'],44.345231,-78.7399962,hours,"Wed, 19 Feb 2020 19:51:24 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,Invalid,Duplicate of #951,🌎👀,
,960,"['not_provided', 'damaged', 'damaged', 'full']",43.6580617,-79.3864974,hours,"Sat, 18 Apr 2020 06:17:39 GMT",TRUE,TRUE,TRUE,FALSE,FALSE,,Issue selected more than once,🌎👀,
Good parking here. ,961,['other'],53.5432222,-113.4917905,minutes,"Mon, 13 May 2019 18:47:08 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
Ring is bent outside Kelly building. ,962,['damaged'],53.5424737,-113.4921369,minutes,"Mon, 13 May 2019 18:48:51 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
Heavy traffic area. Could use more parking.,963,['full'],53.5421943,-113.4922286,hours,"Mon, 13 May 2019 18:50:38 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
Good parking here. ,964,['other'],53.5426992,-113.4930205,overnight,"Mon, 13 May 2019 18:52:54 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
Solid rings here. ,965,['other'],53.5430125,-113.4955997,multiday,"Mon, 13 May 2019 18:55:47 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,,,🌎👀,
2 bike posts for 6-8 bikes most multiday. Please install more parking.,967,['full'],43.6693858,-79.4344525,multiday,"Mon, 06 Jul 2020 22:55:36 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
Bike parking is needed in front of shoppers,968,['not_provided'],43.7076053,-79.3898468,minutes,"Thu, 08 Oct 2020 16:08:28 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
,969,"['not_provided', 'full', 'damaged']",43.6580617,-79.3864974,minutes,"Thu, 10 Dec 2020 00:15:00 GMT",TRUE,TRUE,TRUE,FALSE,FALSE,,,🌎👀,
35 Charles st w has lots of covered space the could put more bike parking,970,['full'],43.66806318,-79.38752505,minutes,"Fri, 28 Jun 2019 13:36:27 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,,,🌎👀,
Jones and Gerrard has no parking on three corners despite having destinations on all four. Pizza pizza has a tire only rack which is worse than nothing ,971,['not_provided'],43.66913048,-79.3356197,minutes,"Fri, 19 Jul 2019 17:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,Unresolved,Southwest corner heading southbound has space for a ring sidewalk is 2.3 m +0.3 next to the building. Assessment is still correct from the report. Pizza pizza is now dead. The school on the north east corner has its own racks near their main entrance.,🌎👀,2024-03-23
There are two bikes that have been abandoned here and have not moved in a significant amount of time. Both are in unridable condition and clearly unused ,972,['damaged'],43.64985921,-79.43362243,multiday,"Fri, 19 Apr 2019 13:00:00 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
Two of the four post-and-rings in front of the Green P garage are unusably bent. ,973,['damaged'],43.65423306,-79.39976421,hours,"Sun, 29 Sep 2019 16:51:14 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,,,🌎👀,
,974,['not_provided'],53.5461808,-113.4869757,hours,"Wed, 29 May 2019 21:25:57 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,,,🌎👀,
The eastern most ring on the north west corner of Jones and Gerrard is damaged and loose,975,['damaged'],43.66913502,-79.33559585,minutes,"Fri, 19 Jul 2019 17:16:33 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,Resolved,,🌎👀,2024-03-23
