"id","latitude","longitude","survey"
1305,53.54168620000001,-113.46929779999999,"{""map"": [[53.54168620000001, -113.46929779999999]], ""comments"": ""This is a test."", ""location"": ""99 Avenue Northwest"", ""happening"": [{""date"": ""2019-05-11T20:33:20.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""other""]}"
1292,43.6417727,-79.4236115,"{""map"": [[43.6417727, -79.42361149999999]], ""comments"": ""within green p parking not "", ""happening"": [{""date"": ""2019-04-23T20:51:13.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1295,43.6603183625673,-79.3621807639295,"{""map"": [[43.66031836256725, -79.36218076392947]], ""comments"": """", ""happening"": [{""date"": ""2019-05-05T01:22:55.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""badly""]}"
1301,43.6568229,-79.4055151,"{""map"": [[43.6568229, -79.4055151]], ""comments"": """", ""happening"": [{""date"": ""2019-05-08T20:18:32.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly""]}"
1010,43.6510091644614,-79.378978756657,"{""map"": [[43.65100916446145, -79.37897875665703]], ""comments"": ""On east side of Yonge, in front of Goidlife fitness "", ""happening"": [{""date"": ""2018-08-15T21:59:07.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly""]}"
1291,43.661240058063,-79.3815022501076,"{""map"": [[43.66124005806299, -79.38150225010764]], ""comments"": ""Abandoned and stripped bike"", ""happening"": [{""date"": ""2019-04-19T19:14:28.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly""]}"
1141,43.6404176,-79.3923155,"{""map"": [[43.640417600000006, -79.3923155], [43.640417600000006, -79.3923155]], ""comments"": ""This bike has been locked there for more than a year. I move in July 2017 to this condo and I always park my bike in the other slot of that rack. This bike in the photo has never been moved since. It's rotting and full of rust. "", ""happening"": [{""date"": ""2017-07-01T14:41:00.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""badly""]}"
1391,43.664647412318416,-79.30447544832458,"{""map"": [[43.664647412318416, -79.30447544832458]], ""picture"": null, ""comments"": ""There is minimal bike parking along the martin goodman trail to the south of the pool at woodbine beach. People have resorted to locking their bikes to trees, signs and whatever they can find. The city's premier trail and busiest beach should have plenty of accessible, nearby, visible parking"", ""location"": ""Lake Shore Boulevard East"", ""happening"": [{""date"": ""2019-07-15T19:00:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1176,43.655909446849,-79.3908000661316,"{""map"": [[43.655909446849044, -79.39080006613159], [43.650033099999995, -79.391594]], ""comments"": ""Several old bikes have been on these rings for years. Corner of Elm and St. Patrick"", ""happening"": [{""date"": ""2018-10-08T22:21:16.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1238,43.6567401218729,-79.40595327255,"{""map"": [[43.65674012187287, -79.40595327255]], ""comments"": ""This bike's been there a while. "", ""happening"": [{""date"": ""2019-01-10T13:00:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly""]}"
1428,43.67576425605183,-79.34865679521789,"{""map"": [[43.67576425605183, -79.34865679521789]], ""picture"": null, ""comments"": ""There is not much bike parking around Withrow Park, especially none within sight near the north end of the park where tons of people arrive from the Danforth direction. This became especially apparent recently during farmers markets and Dusk Dances events, when I noticed people locking their bikes to trees."", ""location"": ""Logan Avenue"", ""happening"": [{""date"": ""2019-08-16T15:09:23.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1111,43.6561729,-79.3800613,"{""map"": [[43.6561729, -79.38006129999997]], ""comments"": ""Busy intersection, no bike parking? Wtf\n"", ""happening"": [{""date"": ""2018-09-07T22:50:40.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent"", ""full""]}"
1458,43.67809814092462,-79.44208674013782,"{""map"": [[43.67809814092462, -79.44208674013782]], ""picture"": null, ""comments"": """", ""location"": ""Saint Clair Avenue West"", ""happening"": [{""date"": ""2019-09-25T19:00:06.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1486,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""location"": ""Gerrard Street West"", ""happening"": [{""date"": ""2020-02-13T22:01:40.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1206,43.6440275,-79.3884635,"{""map"": [[43.6440275, -79.3884635], [43.67413521672261, -79.41005486603694]], ""comments"": ""This area has so few spaces. Some are taken up with these broken bikes, but plenty more are needed. \n\nCould the city get rid of the broken bikes and add in more parking? "", ""happening"": [{""date"": ""2018-10-19T19:02:15.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1071,43.6528718,-79.3766085,"{""map"": [[43.6528718, -79.37660849999997]], ""comments"": ""wheel benders on queen st."", ""happening"": [{""date"": ""2018-08-29T20:19:38.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
1306,43.670720499999995,-79.37424390000001,"{""map"": [[43.670720499999995, -79.37424390000001]], ""picture"": null, ""comments"": """", ""location"": ""Bleecker Street"", ""happening"": [{""date"": ""2019-05-11T21:19:14.000Z"", ""time"": [""days""]}], ""problem_type"": [""badly""]}"
1528,43.66188049213553,-79.3894156434082,"{""map"": [[43.66188049213553, -79.3894156434082]], ""picture"": null, ""comments"": ""All the ring and post parking stations across from Frost North Building are loose and need to be replaced."", ""location"": ""Grosvenor Street"", ""happening"": [{""date"": ""2020-07-31T20:31:39.000Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
1307,53.54227414197117,-113.44804958925783,"{""map"": [[53.54227414197117, -113.44804958925783]], ""comments"": ""This is a test."", ""happening"": [{""date"": ""2019-05-11T22:35:50.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
1308,53.54227414197117,-113.44804958925783,"{""map"": [[53.54227414197117, -113.44804958925783]], ""happening"": [{""date"": ""2019-05-11T22:35:50.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
1309,53.54227414197117,-113.44804958925783,"{""map"": [[53.54227414197117, -113.44804958925783]], ""comments"": ""This is a test."", ""happening"": [{""date"": ""2019-05-11T22:35:50.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
1310,53.54227414197117,-113.44804958925783,"{""map"": [[53.54227414197117, -113.44804958925783]], ""comments"": ""This is a test."", ""happening"": [{""date"": ""2019-05-11T22:35:50.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
1311,53.54227414197117,-113.44804958925783,"{""map"": [[53.54227414197117, -113.44804958925783]], ""comments"": ""This is a test."", ""happening"": [{""date"": ""2019-05-11T22:35:50.000Z"", ""time"": [""hours""]}], ""photo_uri"": ""7a884584-743d-11e9-a833-0a29c44feeb8"", ""problem_type"": [""other""]}"
1538,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""location"": ""Gerrard Street West"", ""happening"": [{""date"": ""2021-05-03T23:00:57.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1480,43.6534087111821,-79.3902028108698,"{""map"": [[43.65340871118211, -79.39020281086977]], ""comments"": ""Bike has been here since I moved in 3 1/2 years ago\n\n"", ""happening"": [{""date"": ""2019-12-28T14:14:14.000Z"", ""time"": [""days""]}]}"
1509,43.6692928164463,-79.4341475693501,"{""map"": [[43.66929281644631, -79.43414756935007]], ""comments"": ""This is a work space and many people need to park here. More bike rings please! "", ""location"": ""Westmoreland Avenue"", ""happening"": [{""date"": ""2020-07-06T17:00:19.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1534,43.653055463142,-79.3579118016558,"{""map"": [[43.65305546314202, -79.35791180165579]], ""comments"": ""abandoned bike, please remove"", ""location"": ""Cherry Street"", ""happening"": [{""date"": ""2020-11-28T20:26:25.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1318,53.5515126,-113.4738262,"{""map"": [[53.5515126, -113.47382620000002]], ""comments"": ""Parking here. "", ""location"": ""Jasper Avenue"", ""happening"": [{""date"": ""2019-05-12T22:28:24.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""other""]}"
1314,53.5127757,-113.2750965,"{""map"": [[53.5127757, -113.27509650000002]], ""comments"": ""Trying to park at the 7-11 in Sherwood Park. There's a bin obstructing the parking. "", ""location"": ""Wye Road"", ""happening"": [{""date"": ""2019-05-12T00:09:25.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1317,53.5495758,-113.4649269,"{""map"": [[53.5495758, -113.46492690000002]], ""comments"": ""Bike parking here."", ""location"": ""Rowland Road Northwest"", ""happening"": [{""date"": ""2019-05-12T22:20:29.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
1315,53.5415728,-113.4694711,"{""map"": [[53.5415728, -113.46947110000002]], ""comments"": ""Parking is good here. "", ""location"": ""99 Avenue Northwest"", ""happening"": [{""date"": ""2019-05-12T21:58:14.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""other""]}"
1313,53.5421696,-113.4714864,"{""map"": [[53.5421696, -113.4714864]], ""comments"": ""Parking looks good!"", ""location"": ""92 Street Northwest"", ""happening"": [{""date"": ""2019-05-11T23:44:46.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""other""]}"
1316,53.5435381,-113.4681744,"{""map"": [[53.5435381, -113.46817440000001]], ""comments"": ""Good parking here. "", ""location"": ""101 Avenue Northwest"", ""happening"": [{""date"": ""2019-05-12T22:06:06.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""other""]}"
1355,43.6567369314715,-79.3594521180622,"{""map"": [[43.656736931471535, -79.35945211806222]], ""comments"": ""IN front of 471 Queen E"", ""location"": ""Queen Street East"", ""happening"": [{""date"": ""2019-05-29T21:40:44.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1353,53.5457955,-113.4870965,"{""map"": [[53.5457955, -113.4870965]], ""comments"": ""Bad parking outside law courts. "", ""location"": ""Sir Winston Churchill Square"", ""happening"": [{""date"": ""2019-05-29T21:24:47.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1351,43.6556682742575,-79.3834535181267,"{""map"": [[43.65566827425748, -79.38345351812666]], ""comments"": ""Near Canadian tire door\n"", ""location"": ""Yonge Street"", ""happening"": [{""date"": ""2019-05-28T17:46:04.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly""]}"
1392,43.669016790920246,-79.33672632951965,"{""map"": [[43.669016790920246, -79.33672632951965]], ""picture"": null, ""comments"": ""No parking along the north side of Gerrard near all these shops and restaurants "", ""location"": ""Gerrard Street East"", ""happening"": [{""date"": ""2019-07-12T17:00:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1125,43.6612107856016,-79.3835842270742,"{""map"": [[43.66121078560159, -79.38358422707421]], ""comments"": ""Two abandoned bikes locked to each other right next to subway entrance - post and ring\n"", ""happening"": [{""date"": ""2018-09-12T21:08:43.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1270,43.6649355654933,-79.3229994939265,"{""map"": [[43.664935565493344, -79.32299949392655], [43.66477886905024, -79.3229080576308], [43.66477886905024, -79.3229080576308]], ""comments"": ""This bike is in front of ashbridge estate on Queen"", ""happening"": [{""date"": ""2019-03-23T16:44:41.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly""]}"
1066,43.6655171405654,-79.4093208889021,"{""map"": [[43.66551714056543, -79.40932088890207]], ""comments"": ""A lot of abandoned bikes along this stretch "", ""happening"": [{""date"": ""2018-08-28T16:51:13.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly"", ""full""]}"
1429,43.652608281983106,-79.36353412919158,"{""map"": [[43.652608281983106, -79.36353412919158]], ""picture"": null, ""comments"": ""There has been an abandoned bike locked on a ring at King St E and Parliament for months now.  It as a milk crate attached to it which has now become a garbage can.  Should be very easy to find to remove."", ""location"": ""King Street East"", ""happening"": [{""date"": ""2019-05-01T15:37:15.000Z"", ""time"": [""days""]}], ""problem_type"": [""badly""]}"
1047,43.6700734987063,-79.4311539752351,"{""map"": [[43.67007349870631, -79.43115397523508]], ""comments"": ""No bike parking here to park my bike while I am visiting a studio"", ""happening"": [{""date"": ""2018-08-22T22:59:54.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1459,43.677813099999995,-79.4420131,"{""map"": [[43.677813099999995, -79.4420131]], ""picture"": null, ""comments"": """", ""location"": ""Westmount Avenue"", ""happening"": [{""date"": ""2019-09-25T17:24:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1487,44.345231,-78.7399962,"{""map"": [[44.345231, -78.7399962]], ""picture"": null, ""comments"": """", ""location"": ""Mary Street West"", ""happening"": [{""date"": ""2020-02-19T19:51:24.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1489,43.65975379640178,-79.38525285501709,"{""map"": [[43.65975379640178, -79.38525285501709]], ""picture"": null, ""comments"": """", ""location"": ""Bay Street"", ""happening"": [{""date"": ""2020-03-26T09:14:55.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
1319,53.5424788,-113.2827474,"{""map"": [[53.5424788, -113.2827474]], ""comments"": """", ""location"": ""Charlotte Way"", ""happening"": [{""date"": ""2019-05-13T03:31:57.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""full""]}"
1320,53.5424424,-113.2827537,"{""map"": [[53.5424424, -113.2827537]], ""comments"": """", ""location"": ""Charlotte Way"", ""happening"": [{""date"": ""2019-05-13T03:32:46.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""full""]}"
1321,53.5422084,-113.4901951,"{""map"": [[53.5422084, -113.4901951]], ""comments"": ""Bike parking rings here. "", ""location"": ""100 Street Northwest"", ""happening"": [{""date"": ""2019-05-13T18:44:46.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""other""]}"
1327,53.5429649,-113.4958721,"{""map"": [[53.5429649, -113.49587209999999]], ""comments"": ""A couple spots here. "", ""location"": ""102 Avenue"", ""happening"": [{""date"": ""2019-05-13T18:57:10.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""other""]}"
1328,53.5445639,-113.4883455,"{""map"": [[53.5445639, -113.48834549999998]], ""comments"": ""6 good rings here. "", ""location"": ""102A Avenue Northwest"", ""happening"": [{""date"": ""2019-05-13T19:09:41.000Z"", ""time"": [""days""]}], ""problem_type"": [""other""]}"
1231,43.6516765,-79.3683203,"{""map"": [[43.6516765, -79.3683203]], ""comments"": ""Sherbourne and king east"", ""happening"": [{""date"": ""2018-12-06T16:46:54.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1173,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""comments"": ""The location is actually outside Jimmy’s Coffee Kensington Market 191 Baldwin Street. I can’t get the pinning function to work using the new iOS 12.0\n\nThe ring is bent and it’s difficult to lock a bike at that angle especially if another bike is already parked there. It also look aesthetically unpleasing."", ""happening"": [{""date"": ""2018-10-08T16:22:54.000Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
1488,44.345231,-78.7399962,"{""map"": [[44.345231, -78.7399962]], ""picture"": null, ""comments"": """", ""location"": ""Mary Street West"", ""happening"": [{""date"": ""2020-02-19T19:51:24.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1490,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""location"": ""Gerrard Street West"", ""happening"": [{""date"": ""2020-04-18T06:17:39.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent"", ""damaged"", ""badly"", ""full""]}"
1322,53.5432222,-113.4917905,"{""map"": [[53.5432222, -113.49179049999998]], ""comments"": ""Good parking here. "", ""location"": ""102 Avenue"", ""happening"": [{""date"": ""2019-05-13T18:47:08.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""other""]}"
1323,53.5424737,-113.4921369,"{""map"": [[53.5424737, -113.49213689999999]], ""comments"": ""Ring is bent outside Kelly building. "", ""location"": ""101A Avenue"", ""happening"": [{""date"": ""2019-05-13T18:48:51.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""damaged""]}"
1324,53.5421943,-113.4922286,"{""map"": [[53.5421943, -113.49222859999998]], ""comments"": ""Heavy traffic area. Could use more parking."", ""location"": ""Rice Howard Way"", ""happening"": [{""date"": ""2019-05-13T18:50:38.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1325,53.5426992,-113.4930205,"{""map"": [[53.5426992, -113.4930205]], ""comments"": ""Good parking here. "", ""location"": ""101 Street Northwest"", ""happening"": [{""date"": ""2019-05-13T18:52:54.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""other""]}"
1326,53.5430125,-113.4955997,"{""map"": [[53.5430125, -113.49559970000001]], ""comments"": ""Solid rings here. "", ""location"": ""102 Street Northwest"", ""happening"": [{""date"": ""2019-05-13T18:55:47.000Z"", ""time"": [""days""]}], ""problem_type"": [""other""]}"
1329,43.631152866820294,-79.37628177783205,"{""map"": [[43.631152866820294, -79.37628177783205]], ""picture"": null, ""comments"": ""I PARKEd in the water\n"", ""happening"": [{""date"": ""2028-05-10T23:06:14.000Z"", ""time"": [""days""]}], ""problem_type"": [""other""]}"
1510,43.6693858,-79.4344525,"{""map"": [[43.6693858, -79.4344525]], ""picture"": null, ""comments"": ""2 bike posts for 6-8 bikes most days. Please install more parking."", ""location"": ""Dupont Street"", ""happening"": [{""date"": ""2020-07-06T22:55:36.000Z"", ""time"": [""days""]}], ""problem_type"": [""full""]}"
1529,43.7076053,-79.3898468,"{""map"": [[43.7076053, -79.3898468]], ""picture"": null, ""comments"": ""Bike parking is needed in front of shoppers"", ""location"": ""Mount Pleasant Road"", ""happening"": [{""date"": ""2020-10-08T16:08:28.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1535,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""location"": ""Gerrard Street West"", ""happening"": [{""date"": ""2020-12-10T00:15:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent"", ""full"", ""badly""]}"
1376,43.6680631847349,-79.387525050386,"{""map"": [[43.66806318473492, -79.38752505038605]], ""comments"": ""35 Charles st w has lots of covered space the could put more bike parking"", ""location"": ""Charles Street West"", ""happening"": [{""date"": ""2019-06-28T13:36:27.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
1393,43.669130479351,-79.3356197032601,"{""map"": [[43.66913047935097, -79.33561970326014]], ""comments"": ""Jones and Gerrard has no parking on three corners despite having destinations on all four. Pizza pizza has a tire only rack which is worse than nothing "", ""location"": ""Gerrard Street East"", ""happening"": [{""date"": ""2019-07-19T17:00:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1430,43.6498592092278,-79.4336224278493,"{""map"": [[43.64985920922779, -79.43362242784934]], ""comments"": ""There are two bikes that have been abandoned here and have not moved in a significant amount of time. Both are in unridable condition and clearly unused "", ""location"": ""Dundas Street West"", ""happening"": [{""date"": ""2019-04-19T13:00:00.000Z"", ""time"": [""days""]}], ""problem_type"": [""badly""]}"
1460,43.6542330630108,-79.399764209565,"{""map"": [[43.654233063010786, -79.39976420956503]], ""comments"": ""Two of the four post-and-rings in front of the Green P garage are unusably bent. "", ""location"": ""Saint Andrew Street"", ""happening"": [{""date"": ""2019-09-29T16:51:14.000Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
1481,43.6534087111821,-79.3902028108698,"{""map"": [[43.65340871118211, -79.39020281086977]], ""comments"": ""Bike has been here since I moved in 3 1/2 years ago\n\n"", ""happening"": [{""date"": ""2019-12-28T14:14:14.000Z"", ""time"": [""days""]}]}"
1354,53.5461808,-113.4869757,"{""map"": [[53.5461808, -113.48697570000002]], ""comments"": """", ""location"": ""97 Street Northwest"", ""happening"": [{""date"": ""2019-05-29T21:25:57.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1394,43.66913502428417,-79.33559585350059,"{""map"": [[43.66913502428417, -79.33559585350059]], ""picture"": null, ""comments"": ""The eastern most ring on the north west corner of Jones and Gerrard is damaged and loose"", ""location"": ""Gerrard Street East"", ""happening"": [{""date"": ""2019-07-19T17:16:33.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""damaged""]}"
368,43.660007,-79.389566,"{""map"": [[43.660007, -79.389566]], ""happening"": [{""date"": ""2018-06-03T21:24:48.000Z"", ""time"": [""days""]}], ""problem_type"": [""badly""]}"
1431,43.64750646407951,-79.42011035122073,"{""map"": [[43.64750646407951, -79.42011035122073]], ""picture"": null, ""comments"": ""Every time I try to park my bike on Ossington between Dundas and Queen, there are no spots available. Can the city add more posts so that people don't have to lock their bikes to trees and business fences?"", ""location"": ""Ossington Avenue"", ""happening"": [{""date"": ""2019-08-19T23:44:08.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1461,43.64713297214976,-79.37653402119167,"{""map"": [[43.64713297214976, -79.37653402119167]], ""picture"": null, ""comments"": """", ""location"": ""Front Street East"", ""happening"": [{""date"": ""2019-09-29T01:30:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1491,43.67236733780847,-79.41811259765853,"{""map"": [[43.67236733780847, -79.41811259765853]], ""picture"": null, ""comments"": ""2 bicycles have been abandoned in front of the 'queen's club' at 568 dupont street for this past winter and spring. they are taking up 2 bicycle ring parking spots and are an eyesore."", ""location"": ""Dupont Street"", ""happening"": [{""date"": ""2020-04-26T12:23:31.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly""]}"
1511,43.65402531421508,-79.387398622229,"{""map"": [[43.65402531421508, -79.387398622229]], ""picture"": null, ""comments"": """", ""location"": ""University Avenue"", ""happening"": [{""date"": ""2020-07-15T13:53:46.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""other""]}"
1330,43.6484625,-79.39318109999999,"{""map"": [[43.6484625, -79.39318109999999]], ""picture"": null, ""comments"": ""test"", ""location"": ""Richmond Street West"", ""happening"": [{""date"": ""2019-05-16T15:17:45.000Z"", ""time"": [""days""]}], ""problem_type"": [""other""]}"
1331,53.55141122437076,-113.47429038164063,"{""map"": [[53.55141122437076, -113.47429038164063]], ""picture"": null, ""comments"": """", ""location"": ""Jasper Avenue"", ""happening"": [{""date"": ""2019-05-16T15:24:09.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""damaged""]}"
1332,43.66984328946546,-79.4320091225647,"{""map"": [[43.66984328946546, -79.4320091225647]], ""picture"": null, ""comments"": ""There are no bike posts on this stretch of Dupont!! I'm the member of an art studio in the area and travel there frequently on my bike. If the City could install some bikeposts, I would be very grateful!!"", ""location"": ""Dupont Street"", ""happening"": [{""date"": ""2019-05-20T14:22:31.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1530,43.6603246,-79.3592734,"{""map"": [[43.6603246, -79.3592734]], ""picture"": null, ""comments"": """", ""location"": ""Wyatt Avenue"", ""happening"": [{""date"": ""2020-10-15T17:35:59.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""other""]}"
1536,43.7005261,-79.2759554,"{""map"": [[43.7005261, -79.2759554]], ""picture"": null, ""comments"": ""Testing"", ""location"": ""Warden Avenue"", ""happening"": [{""date"": ""2020-12-08T19:00:38.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1349,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""location"": ""University Avenue"", ""happening"": [{""date"": ""2019-05-28T05:09:05.000Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
1352,43.6460723,-79.38907719999997,"{""map"": [[43.6460723, -79.38907719999997]], ""picture"": null, ""comments"": ""test"", ""location"": ""John Street"", ""happening"": [{""date"": ""2019-05-29T14:41:27.000Z"", ""time"": [""days""]}], ""problem_type"": [""absent""]}"
1377,43.7033031,-79.3633906,"{""map"": [[43.7033031, -79.3633906]], ""comments"": """", ""location"": ""Millwood Road"", ""happening"": [{""date"": ""2019-06-28T17:37:49.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1485,43.6639113617719,-79.418393098588,"{""map"": [[43.663911361771916, -79.418393098588]], ""comments"": ""Right in front of Tim Hortons "", ""happening"": [{""date"": ""2020-02-01T20:07:47.000Z"", ""time"": [""hours""]}]}"
1462,16.540906436689774,80.17494605927732,"{""map"": [[16.540906436689774, 80.17494605927732]], ""picture"": null, ""comments"": """", ""location"": ""Unnamed Road"", ""happening"": [{""date"": ""2019-10-01T06:34:25.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1492,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""location"": ""Gerrard Street West"", ""happening"": [{""date"": ""2020-05-14T11:40:53.000Z"", ""time"": [""days""]}], ""problem_type"": [""badly"", ""other"", ""damaged""]}"
1350,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""location"": ""University Avenue"", ""happening"": [{""date"": ""2019-05-28T13:35:26.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1512,43.66894823585361,-79.31777635983102,"{""map"": [[43.66894823585361, -79.31777635983102]], ""picture"": null, ""comments"": """", ""location"": ""Coxwell Avenue"", ""happening"": [{""date"": ""2020-06-15T13:50:43.000Z"", ""time"": [""days""]}], ""problem_type"": [""absent""]}"
1531,43.7297164,-79.2490176,"{""map"": [[43.7297164, -79.2490176]], ""picture"": null, ""comments"": """", ""location"": ""Lombardy Crescent"", ""happening"": [{""date"": ""2020-10-26T11:04:31.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other"", ""absent""]}"
1395,43.6658775448547,-79.3343445279144,"{""map"": [[43.6658775448547, -79.33434452791442]], ""comments"": ""Parking behind Jones library. One ring and post has no ring and several have loose rings. These are the very first design, should be replaced by newer design."", ""location"": ""Jones Avenue"", ""happening"": [{""date"": ""2019-07-19T17:00:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
1399,43.6637121842801,-79.3414148308777,"{""map"": [[43.66371218428007, -79.34141483087768]], ""comments"": ""All bike parking is full! Would bw great to see on street bike parking corrals to free up sidewalk space."", ""location"": ""Carlaw Avenue"", ""happening"": [{""date"": ""2019-07-26T16:49:15.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
1432,43.6498725458595,-79.4335986204693,"{""map"": [[43.64987254585947, -79.4335986204693]], ""comments"": ""Two bikes have been abandoned here on the North corner of Sheridan and Dundas. Both are in poor condition and unridable. Limited space is available. "", ""location"": ""Dundas Street West"", ""happening"": [{""date"": ""2019-04-19T13:00:00.000Z"", ""time"": [""days""]}], ""problem_type"": [""badly""]}"
381,43.6443272,-79.37817289999998,"{""map"": [[43.6443272, -79.37817289999998]], ""finish"": true, ""happening"": [{""date"": ""2018-06-05T19:05:42.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
394,43.6688996,-79.38869569999997,"{""map"": [[43.6688996, -79.38869569999997]], ""happening"": [{""date"": ""2018-06-06T02:11:29.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""damaged""]}"
